time	V(a)
3.97068e-02	2.63345e+02
3.97068e-02	2.58682e+02
3.97068e-02	2.32776e+02
3.97068e-02	1.51256e+02
3.97068e-02	2.76367e+01
3.97068e-02	1.50613e+01
3.97068e-02	-8.69571e-01
3.97068e-02	-1.03652e+00
4.03860e-02	-8.39237e-01
4.03860e-02	-7.97566e-01
4.03860e-02	2.51213e+00
4.03860e-02	3.27221e+01
4.03860e-02	1.18571e+02
4.03860e-02	2.45909e+02
4.03860e-02	2.84234e+02
4.03860e-02	2.99394e+02
4.03860e-02	3.01395e+02
4.03860e-02	3.03401e+02
4.03860e-02	3.04533e+02
4.03860e-02	3.05043e+02
4.03861e-02	3.05346e+02
4.03864e-02	3.05465e+02
4.07861e-02	3.03565e+02
4.08818e-02	3.03222e+02
4.08818e-02	3.03096e+02
4.08818e-02	3.00497e+02
4.08818e-02	2.92740e+02
4.08818e-02	2.82276e+02
4.08818e-02	2.73439e+02
4.08818e-02	2.67393e+02
4.08818e-02	2.63243e+02
4.08818e-02	2.59867e+02
4.08818e-02	2.45419e+02
4.08818e-02	1.81586e+02
4.08818e-02	5.26314e+01
4.08818e-02	3.81723e+01
4.08818e-02	2.52262e+01
4.08818e-02	5.75033e+00
4.08818e-02	-8.33723e-01
4.08819e-02	-9.86602e-01
4.32082e-02	-6.78854e-01
4.34633e-02	-5.82038e-01
4.34633e-02	-3.80369e-01
4.34642e-02	-4.88723e-01
4.45416e-02	-2.43774e-01
4.45416e-02	-4.95277e-01
4.45416e-02	-4.54779e-01
4.45416e-02	-6.58768e-01
4.47966e-02	-5.68516e-01
4.47966e-02	-3.85478e-01
4.47966e-02	1.23209e+00
4.47966e-02	1.32996e+00
4.47966e-02	4.49831e-01
4.47966e-02	6.83201e-02
4.47967e-02	-1.19015e-01
4.58749e-02	-1.08417e-01
4.58749e-02	-4.32301e-01
4.58749e-02	-3.27341e-01
4.58749e-02	-6.35906e-01
4.61300e-02	-5.36902e-01
4.61300e-02	-2.03188e-01
4.61300e-02	3.73929e-01
4.61300e-02	1.86478e+00
4.61300e-02	2.05661e+00
4.61300e-02	1.65683e+00
4.61300e-02	4.96375e-01
4.61300e-02	1.57636e-01
4.61301e-02	-2.53950e-02
4.72081e-02	-8.35968e-02
4.72081e-02	-3.47135e-01
4.72081e-02	-2.96120e-01
4.72081e-02	-6.33873e-01
4.74634e-02	-4.40370e-01
4.74634e-02	-1.80135e-01
4.74634e-02	3.23568e-01
4.74634e-02	1.89775e+00
4.74634e-02	2.33385e+00
4.74634e-02	2.11616e+00
4.74634e-02	8.09396e-01
4.74634e-02	3.92982e-01
4.74634e-02	1.43138e-01
4.74636e-02	-2.63178e-03
4.85242e-02	-7.56966e-02
4.85242e-02	-3.39172e-01
4.85242e-02	-2.87922e-01
4.85242e-02	-6.30640e-01
4.85245e-02	-4.74441e-01
4.85329e-02	-4.75728e-01
4.85329e-02	5.61511e+00
4.85329e-02	4.29284e+01
4.85329e-02	1.27411e+02
4.85329e-02	2.23764e+02
4.85329e-02	2.95005e+02
4.85329e-02	2.99739e+02
4.85329e-02	3.04097e+02
4.85329e-02	3.05678e+02
4.85329e-02	3.06748e+02
4.85329e-02	3.09590e+02
4.85329e-02	3.09855e+02
4.85331e-02	3.09997e+02
4.88263e-02	3.07346e+02
4.88467e-02	3.07230e+02
4.88467e-02	3.06888e+02
4.88467e-02	3.03490e+02
4.88467e-02	2.94911e+02
4.88467e-02	2.84383e+02
4.88467e-02	2.76001e+02
4.88467e-02	2.70351e+02
4.88467e-02	2.66341e+02
4.88467e-02	2.62962e+02
4.88467e-02	2.39348e+02
4.88467e-02	1.61582e+02
4.88467e-02	3.50900e+01
4.88467e-02	3.23441e+01
4.88467e-02	2.95966e+01
4.88467e-02	2.48957e+01
4.88467e-02	1.77100e+01
4.88467e-02	1.17752e+01
4.88467e-02	8.18640e+00
4.88467e-02	5.93018e+00
4.88467e-02	3.74733e+00
4.88467e-02	2.14016e+00
4.88467e-02	9.82913e-01
4.88467e-02	-4.04556e-01
