time	V(a)
1.96927e-02	2.51963e+02
1.96927e-02	2.48245e+02
1.96927e-02	9.57337e+01
1.96927e-02	7.69334e+01
1.96927e-02	4.22251e+01
1.96927e-02	2.36465e+01
1.96927e-02	-8.01433e-01
1.96927e-02	-9.82812e-01
2.03640e-02	-8.69139e-01
2.03640e-02	-8.09944e-01
2.03640e-02	2.46624e+00
2.03640e-02	3.51571e+01
2.03640e-02	1.25018e+02
2.03640e-02	2.50461e+02
2.03640e-02	2.64056e+02
2.03640e-02	2.82930e+02
2.03640e-02	2.91954e+02
2.03640e-02	2.97523e+02
2.03640e-02	2.99524e+02
2.03640e-02	3.00317e+02
2.03640e-02	3.00719e+02
2.03640e-02	3.03414e+02
2.03640e-02	3.04642e+02
2.03641e-02	3.05346e+02
2.03641e-02	3.05675e+02
2.03642e-02	3.05830e+02
2.07280e-02	3.03958e+02
2.09240e-02	3.03264e+02
2.09240e-02	3.03358e+02
2.09240e-02	3.02827e+02
2.09240e-02	3.01335e+02
2.09240e-02	2.98017e+02
2.09240e-02	2.94260e+02
2.09240e-02	2.88858e+02
2.09240e-02	2.82721e+02
2.09240e-02	2.74877e+02
2.09240e-02	2.67690e+02
2.09240e-02	2.64416e+02
2.09240e-02	2.62076e+02
2.09240e-02	2.57803e+02
2.09240e-02	2.55981e+02
2.09240e-02	2.53390e+02
2.09240e-02	2.47721e+02
2.09240e-02	2.37575e+02
2.09240e-02	2.17482e+02
2.09240e-02	1.89218e+02
2.09240e-02	1.55802e+02
2.09240e-02	1.14825e+02
2.09240e-02	5.17009e+01
2.09240e-02	2.40896e+01
2.09240e-02	2.21426e+01
2.09240e-02	4.93334e+00
2.09240e-02	-8.62864e-01
2.09242e-02	-9.88267e-01
2.18106e-02	-7.30612e-01
2.18106e-02	-4.24443e-01
2.18106e-02	4.25170e-01
2.18106e-02	2.96564e+01
2.18106e-02	1.07020e+02
2.18106e-02	2.48466e+02
2.18106e-02	2.73621e+02
2.18106e-02	2.87530e+02
2.18106e-02	2.89726e+02
2.18106e-02	2.98802e+02
2.18106e-02	3.02784e+02
2.18106e-02	3.03811e+02
2.18106e-02	3.06375e+02
2.18106e-02	3.06859e+02
2.18106e-02	3.07126e+02
2.21658e-02	3.05012e+02
2.21658e-02	3.05161e+02
2.21658e-02	3.04924e+02
2.21658e-02	3.04435e+02
2.21658e-02	2.93181e+02
2.21658e-02	2.82404e+02
2.21658e-02	2.73866e+02
2.21658e-02	2.67646e+02
2.21659e-02	2.63771e+02
2.21659e-02	2.59244e+02
2.21659e-02	2.20810e+02
2.21659e-02	1.25554e+02
2.21659e-02	1.87252e+01
2.21659e-02	1.08915e+01
2.21659e-02	4.62318e+00
2.21659e-02	1.49948e+00
2.21659e-02	-7.85367e-01
2.21660e-02	-9.12198e-01
2.45412e-02	-5.26059e-01
2.45412e-02	-6.75706e-01
2.47969e-02	-5.60884e-01
2.47969e-02	1.54105e-01
2.47969e-02	-1.90405e-01
2.47970e-02	-3.42426e-01
2.58744e-02	-2.07392e-01
2.58744e-02	-4.93821e-01
2.58744e-02	-3.82184e-01
2.58744e-02	-6.45417e-01
2.61305e-02	-5.07573e-01
2.61305e-02	6.50346e-01
2.61305e-02	1.33135e+00
2.61305e-02	1.65721e+00
2.61305e-02	1.39783e+00
2.61305e-02	3.73686e-01
2.61305e-02	9.16747e-02
2.61306e-02	-8.21359e-02
2.71982e-02	-8.92289e-02
2.71982e-02	-4.18209e-01
2.71982e-02	-3.18541e-01
2.71982e-02	-6.23578e-01
2.72477e-02	-5.70242e-01
2.72477e-02	3.18744e+01
2.72477e-02	1.09526e+02
2.72477e-02	2.08597e+02
2.72477e-02	2.90508e+02
2.72477e-02	2.96574e+02
2.72477e-02	3.02270e+02
2.72477e-02	3.04003e+02
2.72477e-02	3.04501e+02
2.72477e-02	3.05906e+02
2.72477e-02	3.07543e+02
2.72477e-02	3.09648e+02
2.72477e-02	3.09849e+02
2.72481e-02	3.09971e+02
2.74739e-02	3.07932e+02
2.74739e-02	3.08162e+02
2.74739e-02	3.07808e+02
2.74739e-02	3.07403e+02
2.74739e-02	3.03943e+02
2.74739e-02	3.03425e+02
2.74739e-02	3.02857e+02
2.74739e-02	3.02112e+02
2.74739e-02	3.00694e+02
2.74739e-02	2.98267e+02
2.74739e-02	2.93693e+02
2.74739e-02	2.86577e+02
2.74739e-02	2.76456e+02
2.74739e-02	2.63761e+02
2.74739e-02	2.41735e+02
2.74739e-02	2.16589e+02
2.74739e-02	1.78023e+02
2.74739e-02	1.30723e+02
2.74739e-02	7.13915e+01
2.74739e-02	2.52052e+01
2.74739e-02	5.77640e+00
2.74739e-02	3.22404e-01
2.74739e-02	-7.18323e-01
2.84578e-02	-6.44687e-01
2.84578e-02	2.27724e+01
2.84578e-02	9.05199e+01
2.84578e-02	2.10743e+02
2.84578e-02	2.27315e+02
2.84578e-02	2.56143e+02
2.84578e-02	2.78178e+02
2.84578e-02	2.88898e+02
2.84578e-02	3.01418e+02
2.84578e-02	3.05061e+02
2.84578e-02	3.06103e+02
2.84578e-02	3.08610e+02
2.84578e-02	3.08976e+02
2.84579e-02	3.09198e+02
2.87634e-02	3.06687e+02
2.89108e-02	3.05781e+02
2.89108e-02	3.05402e+02
2.89108e-02	3.04783e+02
2.89108e-02	2.93307e+02
2.89108e-02	2.82603e+02
2.89108e-02	2.74323e+02
2.89108e-02	2.68802e+02
2.89108e-02	2.64914e+02
2.89108e-02	2.61628e+02
2.89108e-02	2.40500e+02
2.89108e-02	1.66153e+02
2.89108e-02	3.75524e+01
2.89108e-02	2.69067e+01
2.89108e-02	1.86138e+01
2.89108e-02	1.24983e+01
2.89108e-02	2.62363e+00
2.89108e-02	-7.46066e-01
2.89109e-02	-8.74697e-01
2.96927e-02	-7.65871e-01
2.96927e-02	6.27368e+00
2.96927e-02	3.97280e+01
2.96927e-02	1.25759e+02
2.96927e-02	2.52011e+02
2.96927e-02	2.65000e+02
2.96927e-02	2.76260e+02
2.96927e-02	2.85769e+02
2.96927e-02	2.98221e+02
2.96927e-02	3.03517e+02
2.96927e-02	3.04684e+02
2.96927e-02	3.07197e+02
2.96927e-02	3.07587e+02
2.96927e-02	3.07885e+02
2.96928e-02	3.08054e+02
3.00003e-02	3.05822e+02
3.03640e-02	3.03972e+02
3.03640e-02	3.03988e+02
3.03640e-02	3.03657e+02
3.03640e-02	3.02508e+02
3.03640e-02	2.99052e+02
3.03640e-02	2.94452e+02
3.03640e-02	2.89295e+02
3.03640e-02	2.83318e+02
3.03640e-02	2.77952e+02
3.03640e-02	2.73215e+02
3.03640e-02	2.69512e+02
3.03640e-02	2.66009e+02
3.03640e-02	2.63704e+02
3.03640e-02	2.61801e+02
3.03640e-02	2.56450e+02
3.03640e-02	2.55321e+02
3.03640e-02	1.41512e+02
3.03640e-02	2.47070e+01
3.03640e-02	1.62251e+01
3.03640e-02	-7.60035e-01
3.03641e-02	-9.28556e-01
3.09240e-02	-7.99996e-01
3.09240e-02	3.91343e+00
3.09240e-02	3.40134e+01
3.09240e-02	1.15882e+02
3.09240e-02	2.43697e+02
3.09240e-02	2.47489e+02
3.09240e-02	2.54596e+02
3.09240e-02	2.66700e+02
3.09240e-02	2.86437e+02
